Date,PredVolMean,PredVolQ025,PredVolQ975,ActualReturn,ActualAbsReturn,ActualSqReturn,WindowAcceptRate,PilotAcceptRate
2020-06-15,0.027637242134168797,0.02391367694298502,0.030982459522927115,0.007962324140636703,0.007962324140636703,6.339860572056602e-05,0.6885,0.9026666666666666
2020-06-16,0.024078121466513322,0.021909589787555927,0.025940474442288808,0.018469316189172004,0.018469316189172004,0.0003411156404956111,0.717,0.888
2020-06-17,0.022670102400525062,0.020644471850664026,0.024441569785143488,-0.003922332910167896,0.003922332910167896,1.5384695458186154e-05,0.701,0.8913333333333333
2020-06-18,0.01978133175485605,0.017431984610245116,0.021814908756914993,0.00027850672626320445,0.00027850672626320445,7.756599657384749e-08,0.71375,0.918
2020-06-19,0.017285580424271946,0.014399305772140316,0.019785178924891525,-0.005981050243212196,0.005981050243212196,3.577296201182867e-05,0.6925,0.892
2020-06-22,0.015611623709753303,0.012617026447706974,0.018393365225622217,0.006158556619119804,0.006158556619119804,3.792781963090435e-05,0.6935,0.91
2020-06-23,0.014337763800029622,0.011346834971888894,0.017465232896818936,0.003982632513945204,0.003982632513945204,1.5861361741133494e-05,0.73275,0.898
2020-06-24,0.013086566859621632,0.010017925043988336,0.0163678573845431,-0.026510802273200795,0.026510802273200795,0.0007028226371687485,0.67775,0.9006666666666666
2020-06-25,0.017852745679778178,0.01623204018104607,0.019620527685180095,0.010584291050679604,0.010584291050679604,0.00011202721704549635,0.714,0.9166666666666666
2020-06-26,0.016703369596560526,0.015157709302637745,0.018527279785022343,-0.024840740952369596,0.024840740952369596,0.000617062411062732,0.758,0.9093333333333333
2020-06-29,0.01903421056327216,0.017268723699255948,0.0209113188430299,0.014263351435995004,0.014263351435995004,0.00020344319418670075,0.7335,0.8926666666666667
2020-06-30,0.018167994718434992,0.01649788806348068,0.019978877186446562,0.014976812758217004,0.014976812758217004,0.00022430492039469163,0.69975,0.8893333333333333
2020-07-01,0.017763096777559703,0.016205089768981006,0.01951227975101526,0.004694027298332004,0.004694027298332004,2.2033892277486053e-05,0.737,0.9153333333333333
2020-07-02,0.01622543546436752,0.014276335577863626,0.018427667065612118,0.004215433799278404,0.004215433799278404,1.776988211609876e-05,0.68875,0.896
2020-07-06,0.015015039032646648,0.012745241321813476,0.017593235708844204,0.015441394154624703,0.015441394154624703,0.00023843665343847793,0.737,0.906
2020-07-07,0.015715694196851718,0.013924585222700509,0.01801170642944256,-0.011193014547181995,0.011193014547181995,0.00012528357465342777,0.668,0.8913333333333333
2020-07-08,0.015380974660470437,0.01361878804957077,0.017764138367282977,0.007481449585891704,0.007481449585891704,5.597208790623915e-05,0.64475,0.9213333333333333
2020-07-09,0.014670897310356295,0.012593719767920855,0.017339390388854382,-0.005975128153733095,0.005975128153733095,3.570215645353387e-05,0.744,0.8906666666666667
2020-07-10,0.013909574930942538,0.01155162060098889,0.016743411268237435,0.010096273096904505,0.010096273096904505,0.00010193473044727767,0.70225,0.906
2020-07-13,0.013881612703036278,0.011628981762604308,0.016553134744812764,-0.009722181893597295,0.009722181893597295,9.452082077219108e-05,0.447,0.9206666666666666
2020-07-14,0.013682029539511977,0.011571209486059565,0.016247781112834484,0.013001763905365404,0.013001763905365404,0.00016904586465086265,0.6775,0.9086666666666666
2020-07-15,0.014198556542419624,0.012399345616203813,0.016438904282182608,0.008725520258816503,0.008725520258816503,7.613470378701722e-05,0.70125,0.9106666666666666
2020-07-16,0.013740000083209135,0.011814617681187162,0.016207963158267398,-0.003727451891653696,0.003727451891653696,1.3893897604592715e-05,0.68475,0.8966666666666666
2020-07-17,0.012956614980701867,0.01076463286148392,0.015609411982361869,0.002529025910045004,0.002529025910045004,6.395972053678961e-06,0.518,0.9133333333333333
2020-07-20,0.012315959342879917,0.009966997148262512,0.015281842749957615,0.008056260577601804,0.008056260577601804,6.490333449422095e-05,0.6305,0.9026666666666666
2020-07-21,0.012150123192013852,0.009830383070018075,0.01507740836952218,0.0013620926570215046,0.0013620926570215046,1.855296406311902e-06,0.63675,0.9073333333333333
2020-07-22,0.011326738556279754,0.008748574426734523,0.01431407304473586,0.005415093916935304,0.005415093916935304,2.9323242129229732e-05,0.61125,0.91
2020-07-23,0.010938881833438122,0.008547780036576304,0.013795174238500508,-0.012711915089785296,0.012711915089785296,0.0001615927852499111,0.705,0.9206666666666666
2020-07-24,0.01224713912021297,0.010122555695587735,0.014616563265117559,-0.006525176701814596,0.006525176701814596,4.257793098990401e-05,0.736,0.916
2020-07-27,0.011882477141037292,0.0097283904657444,0.014230735001616203,0.007052392143943804,0.007052392143943804,4.9736234951960285e-05,0.6555,0.9186666666666666
2020-07-28,0.011643795485138119,0.00951065547933359,0.014188149970350767,-0.0068099720961847954,0.0068099720961847954,4.637571995081554e-05,0.598,0.892
2020-07-29,0.01147902115582177,0.00953997367209836,0.013909273701276979,0.012036246674204004,0.012036246674204004,0.00014487123400228695,0.63,0.918
2020-07-30,0.012405139199029582,0.010505899769105723,0.014695164528059718,-0.004072838440993295,0.004072838440993295,1.6588012966432698e-05,0.6855,0.902
2020-07-31,0.011533644162239447,0.009571594400579784,0.013895150505893235,0.007325699564637704,0.007325699564637704,5.3665874111333055e-05,0.67775,0.9046666666666666
2020-08-03,0.01139881780215308,0.009398038076912328,0.013727545390014025,0.006839825986820105,0.006839825986820105,4.678321952997962e-05,0.72025,0.9166666666666666
2020-08-04,0.011250036824784544,0.009347023285465404,0.013558989004663532,0.003289886348595004,0.003289886348595004,1.082335218667177e-05,0.75225,0.91
2020-08-05,0.010546187974707402,0.008416715792054443,0.013131331380870527,0.006093623757979404,0.006093623757979404,3.7132250503811037e-05,0.71275,0.874
2020-08-06,0.010378448626698096,0.008292759702723768,0.013041451746013673,0.006091589343126304,0.006091589343126304,3.710746072528995e-05,0.72425,0.88
2020-08-07,0.010348296090117143,0.008304644303396558,0.01313938908954416,0.0003172925924181045,0.0003172925924181045,1.0067458920340137e-07,0.62125,0.9113333333333333
2020-08-10,0.009894846595379321,0.007621558986936055,0.01260444657366552,0.0024229285958534044,0.0024229285958534044,5.8705829806041495e-06,0.40125,0.8973333333333333
2020-08-11,0.009315739297564362,0.0069423236905547785,0.0120371291215389,-0.008316592078915696,0.008316592078915696,6.91657038070833e-05,0.53775,0.8906666666666667
2020-08-12,0.009814208339567393,0.007760518795095547,0.012259540575097403,0.013583965616075003,0.013583965616075003,0.00018452412185870795,0.7415,0.9313333333333333
2020-08-13,0.01163159020792673,0.00978801857907504,0.013721608201407174,-0.0023648093536950956,0.0023648093536950956,5.592323279323816e-06,0.65125,0.886
2020-08-14,0.010720476090271006,0.008882075426728066,0.013087800031878897,-0.00048743407381749554,0.00048743407381749554,2.3759197631831969e-07,0.6665,0.8993333333333333
2020-08-17,0.010171098466135814,0.008182547365899726,0.012737710014657353,0.002390640829884904,0.002390640829884904,5.715163577512783e-06,0.67075,0.9413333333333334
2020-08-18,0.009517307804144476,0.007450465785875227,0.012087887219252363,0.0019852037422783044,0.0019852037422783044,3.941033898355784e-06,0.63025,0.9126666666666666
2020-08-19,0.00904163228421112,0.006817447868453795,0.011703196105235679,-0.004729660022720496,0.004729660022720496,2.2369683930520442e-05,0.696,0.9133333333333333
2020-08-20,0.00894362229542904,0.006678379477596188,0.011492837734195628,0.002838118090807604,0.002838118090807604,8.0549142973694e-06,0.684,0.9206666666666666
2020-08-21,0.008543049270150973,0.006235989014284396,0.01153772831167279,0.0031196633054339042,0.0031196633054339042,9.732299139270793e-06,0.56925,0.9133333333333333
2020-08-24,0.00838400525616336,0.006164658480823366,0.011173555692815697,0.009678078687365005,0.009678078687365005,9.366520707882874e-05,0.52825,0.9146666666666666
2020-08-25,0.009407990951817522,0.007544560615328722,0.011725639717661948,0.003274363068001604,0.003274363068001604,1.0721453501092878e-05,0.701,0.9206666666666666
2020-08-26,0.008934138317834583,0.006969728078856864,0.011291206309135944,0.009828464667302904,0.009828464667302904,9.659871771642159e-05,0.64075,0.916
2020-08-27,0.009776157274250595,0.007925322483024773,0.011798240242997924,0.0013561093542706045,0.0013561093542706045,1.8390325807402358e-06,0.68025,0.9213333333333333
2020-08-28,0.009065668964010974,0.007040560692303131,0.011505753968453665,0.0063944661720317045,0.0063944661720317045,4.08891976252578e-05,0.45275,0.9293333333333333
2020-08-31,0.009053262250954958,0.007178584303833574,0.01111602754143869,-0.002512911853046996,0.002512911853046996,6.3147259811840865e-06,0.4545,0.926
2020-09-01,0.008587632589247706,0.0066463292550501835,0.011135650487011551,0.007181294743167404,0.007181294743167404,5.157099418824379e-05,0.6405,0.904
2020-09-02,0.008836756096943529,0.007056151381600963,0.011080232276273987,0.014933513466331204,0.014933513466331204,0.0002230098244490954,0.66625,0.9026666666666666
2020-09-03,0.010832173794656152,0.009048952202389141,0.012930041759730606,-0.0360731308197238,0.0360731308197238,0.001301270767136907,0.642,0.9073333333333333
2020-09-04,0.019102883158773627,0.015131134213044614,0.024012889697267906,-0.008481817431813596,0.008481817431813596,7.194122694661698e-05,0.55825,0.8926666666666667
2020-09-08,0.01687662252927298,0.013064898934069737,0.019884495541799815,-0.028464365764005194,0.028464365764005194,0.000810220118347071,0.57975,0.9166666666666666
2020-09-09,0.020228500389474255,0.01613789695449719,0.023715288818967655,0.019629223984641803,0.019629223984641803,0.00038530643423923704,0.59475,0.9106666666666666
2020-09-10,0.019575172933980714,0.016135963005622082,0.022243120508617244,-0.018056782602933995,0.018056782602933995,0.00032604739796961976,0.609,0.9093333333333333
2020-09-11,0.018970120968929638,0.01543248758535614,0.021148123974434378,0.00021739348054880444,0.00021739348054880444,4.7259925385123415e-08,0.59275,0.9053333333333333
2020-09-14,0.01626356699668078,0.013642088626727118,0.018227874220412332,0.012345798347484404,0.012345798347484404,0.00015241873683674863,0.5945,0.9006666666666666
2020-09-15,0.015296331725775067,0.013171715553427372,0.01715159435969105,0.0048902492529611045,0.0048902492529611045,2.391453775608664e-05,0.689,0.908
2020-09-16,0.014019213312797619,0.011785458330191812,0.015900533872521723,-0.0049451835696902955,0.0049451835696902955,2.4454840537934854e-05,0.641,0.892
2020-09-17,0.01287073892578734,0.010643601892847344,0.014988397931481441,-0.008763486206090895,0.008763486206090895,7.679869048434539e-05,0.58275,0.894
2020-09-18,0.01245743318716168,0.01052449643466753,0.014446773884536522,-0.011561113625366996,0.011561113625366996,0.0001336593482586464,0.51425,0.9186666666666666
2020-09-21,0.012574622824178023,0.011044057926261647,0.01438424275147052,-0.011954100704836195,0.011954100704836195,0.00014290052366136522,0.616,0.9126666666666666
2020-09-22,0.012702161292800938,0.011331739023146648,0.014385133272272772,0.010147479720837604,0.010147479720837604,0.00010297134468481043,0.668,0.9073333333333333
2020-09-23,0.012551745453045816,0.011236254768917002,0.014404696074192968,-0.024322875591912596,0.024322875591912596,0.0005916022770596575,0.357,0.9306666666666666
2020-09-24,0.01538401871362637,0.012807678374359078,0.01791412252111658,0.002667468877090504,0.002667468877090504,7.115390210246474e-06,0.5855,0.9173333333333333
2020-09-25,0.013771586185132668,0.01218615079129147,0.015222997216680528,0.015534902546649906,0.015534902546649906,0.00024133319713390972,0.6075,0.914
2020-09-28,0.01413013344785234,0.012540645697611525,0.015863829108289883,0.015666655176315904,0.015666655176315904,0.0002454440844135859,0.53875,0.884
2020-09-29,0.014555487262310549,0.01264949375154859,0.016207634981929623,-0.005139819381982396,0.005139819381982396,2.6417743279401895e-05,0.648,0.8953333333333333
2020-09-30,0.013259190298745727,0.011759586571797527,0.014878917518356185,0.007904305890841104,0.007904305890841104,6.247805161598538e-05,0.5655,0.9266666666666666
2020-10-01,0.012556154558608692,0.011110530568788848,0.014253624441822557,0.0049634128867565045,0.0049634128867565045,2.463546748442054e-05,0.5625,0.9033333333333333
2020-10-02,0.011656005067813406,0.009899731093441368,0.013589843026240144,-0.009939349543909296,0.009939349543909296,9.879066935600993e-05,0.5715,0.9093333333333333
2020-10-05,0.011680115455610889,0.010194539873265317,0.013422453288777501,0.017497572325362403,0.017497572325362403,0.00030616503728128825,0.516,0.8893333333333333
2020-10-06,0.013411567360734058,0.011765596858840793,0.014938908400706942,-0.014387601065061695,0.014387601065061695,0.00020700306440736443,0.48325,0.8993333333333333
2020-10-07,0.013406753678857228,0.012078651912737968,0.014579069748829377,0.016931627092703003,0.016931627092703003,0.00028667999600635435,0.25075,0.8673333333333333
2020-10-08,0.01454385654626931,0.012466471326002388,0.016288833108999992,0.007662676217330704,0.007662676217330704,5.871660681164559e-05,0.3455,0.9186666666666666
2020-10-09,0.013063995759681812,0.011705473894252093,0.014453867704250528,0.008439558503214305,0.008439558503214305,7.122614772917689e-05,0.3805,0.9026666666666666
2020-10-12,0.012324575277330191,0.011022646419824278,0.013774701905786493,0.015966993480785705,0.015966993480785705,0.0002549448808154532,0.57575,0.9193333333333333
2020-10-13,0.013250130609290143,0.011844324943090493,0.014678742833302283,-0.006642428306701696,0.006642428306701696,4.412185380967196e-05,0.41375,0.8926666666666667
2020-10-14,0.012248886790665289,0.010906302143847394,0.013752692444005626,-0.006960708761597895,0.006960708761597895,4.84514664637857e-05,0.6595,0.9086666666666666
2020-10-15,0.011680153842497513,0.01022264684050382,0.013350631594870257,-0.0018444601917514956,0.0018444601917514956,3.402033398955964e-06,0.65825,0.9193333333333333
2020-10-16,0.010727887500887727,0.008952830295676575,0.01283958139740732,-0.00018062622090809558,0.00018062622090809558,3.262583167954015e-08,0.6185,0.9086666666666666
2020-10-19,0.01000269062997154,0.007752622299778531,0.012256474264064128,-0.016780200192481096,0.016780200192481096,0.0002815751184997426,0.555,0.9046666666666666
2020-10-20,0.012218363469033837,0.010913561686628364,0.013705105449819323,0.004400658642462604,0.004400658642462604,1.936579648748081e-05,0.493,0.9113333333333333
2020-10-21,0.011315046648025753,0.010093002052018367,0.012814785376569873,-0.0025136506891086955,0.0025136506891086955,6.31843978685662e-06,0.5295,0.9273333333333333
2020-10-22,0.010464595761463467,0.009001598694866188,0.012369008725989344,0.004889817325952804,0.004889817325952804,2.3910313481188232e-05,0.52725,0.9186666666666666
2020-10-23,0.00992668994504989,0.008311876052588771,0.011810975532073349,0.0031243016428509044,0.0031243016428509044,9.76126075552086e-06,0.56325,0.922
2020-10-26,0.00919443992867227,0.007362416704973098,0.011366471239787259,-0.019080009662860494,0.019080009662860494,0.00036404676873484984,0.5475,0.8946666666666667
2020-10-27,0.012965783048827251,0.011543517564512424,0.014927137515158156,-0.003345742027983996,0.003345742027983996,1.119398971781846e-05,0.5345,0.9206666666666666
2020-10-28,0.011711423891088337,0.010703316422754246,0.012978745913446249,-0.036241078786116196,0.036241078786116196,0.0013134157915814814,0.59425,0.9086666666666666
2020-10-29,0.022917444518581458,0.017669359451898,0.02824303823190534,0.011560988262458905,0.011560988262458905,0.00013365644960471257,0.698,0.8866666666666667
2020-10-30,0.020174640294965664,0.01760167092983566,0.02156483224735407,-0.012519250122798396,0.012519250122798396,0.00015673162363718764,0.729,0.9153333333333333
2020-11-02,0.017487628112629893,0.015376625008980753,0.018691714191094777,0.011927414213053104,0.011927414213053104,0.0001422632098097412,0.657,0.9186666666666666
2020-11-03,0.013786318623277467,0.011593108927784033,0.015974737244041266,0.017327201006539304,0.017327201006539304,0.00030023189472101666,0.3495,0.9206666666666666
2020-11-04,0.014638032721400188,0.012338213780542241,0.016813873051155795,0.021491988977553205,0.021491988977553205,0.00046190559021126845,0.30125,0.9286666666666666
2020-11-05,0.016553431786814603,0.013520645442166556,0.019154130050209096,0.018957729099162705,0.018957729099162705,0.0003593954925972404,0.51875,0.9073333333333333
2020-11-06,0.016377001027056456,0.013327088754250952,0.018994097072375902,-0.0006032932629122956,0.0006032932629122956,3.639627610753643e-07,0.603,0.9026666666666666
2020-11-09,0.013114344932298214,0.010676356493751702,0.01586627642380798,0.011316438068805603,0.011316438068805603,0.0001280617705651127,0.27225,0.8946666666666667
2020-11-10,0.01293934176366255,0.010877114337397305,0.015156752347241249,-0.0017163118984060955,0.0017163118984060955,2.9457265326103356e-06,0.6155,0.9166666666666666
2020-11-11,0.011112597122590785,0.008813514313500715,0.013598189060234172,0.007307191685452904,0.007307191685452904,5.339505032795205e-05,0.3685,0.8966666666666666
2020-11-12,0.010297301101884853,0.008671256750589449,0.012863030756595508,-0.010344188224607797,0.010344188224607797,0.0001070022300261146,0.59,0.9173333333333333
2020-11-13,0.010725923196022051,0.009588869649474072,0.012269699489731991,0.013203010028755504,0.013203010028755504,0.00017431947381941842,0.461,0.916
2020-11-16,0.011925803988319718,0.010488468545645453,0.013395552449678714,0.011265198245294105,0.011265198245294105,0.0001269046915057774,0.5915,0.9226666666666666
2020-11-17,0.011807926243885106,0.010556478474173993,0.013022486832280172,-0.005118980462185996,0.005118980462185996,2.620396097224195e-05,0.64575,0.9166666666666666
2020-11-18,0.00994389355836211,0.00860634829343082,0.011507636303280102,-0.011946747325019796,0.011946747325019796,0.00014272477164786767,0.542,0.916
2020-11-19,0.011026217725583006,0.009783413754108608,0.012291401282354807,0.0036231390131942045,0.0036231390131942045,1.3127136308929874e-05,0.6475,0.916
2020-11-20,0.00942273448259645,0.008059868749653835,0.011060860372221419,-0.007131274050456996,0.007131274050456996,5.085506958272133e-05,0.56475,0.924
2020-11-23,0.009273329436451377,0.008092477283003482,0.010807233359963156,0.005304571504311104,0.005304571504311104,2.8138478844349372e-05,0.64475,0.914
2020-11-24,0.008673345686950489,0.007385949436956423,0.010299206639214688,0.015716922136493203,0.015716922136493203,0.0002470216414445901,0.68225,0.9273333333333333
2020-11-25,0.011936490766908763,0.010314060142030075,0.013810853754747268,-0.0019012114330478956,0.0019012114330478956,3.6146049131520327e-06,0.464,0.912
2020-11-27,0.009703899303908624,0.008519658112179663,0.011114466225213027,0.002078574348362604,0.002078574348362604,4.320471321671025e-06,0.685,0.9166666666666666
2020-11-30,0.008519811935250133,0.006972899166054401,0.010243334208188489,-0.004921677314510496,0.004921677314510496,2.4222907588167248e-05,0.6165,0.9246666666666666
2020-12-01,0.00831274441706623,0.006929030967179804,0.010146025272909616,0.010892603984054405,0.010892603984054405,0.00011864882155343789,0.61525,0.9073333333333333
2020-12-02,0.009841595093633956,0.008700662168505485,0.011107258950452002,0.0014740278510657044,0.0014740278510657044,2.172758105717378e-06,0.47225,0.9073333333333333
2020-12-03,0.008524303543856852,0.007229648445014628,0.010129921125436729,-0.0009398887578326955,0.0009398887578326955,8.833908771002874e-07,0.6825,0.906
2020-12-04,0.007695363160967934,0.006165974359054513,0.009664900011984723,0.008481927037648305,0.008481927037648305,7.194308627198935e-05,0.688,0.9086666666666666
2020-12-07,0.008709484297117483,0.00760670918679892,0.009930898380802853,-0.002253050116501696,0.002253050116501696,5.076234827468305e-06,0.45325,0.9166666666666666
2020-12-08,0.007952249128752033,0.006577375931103118,0.00959077732830614,0.002467734492631904,0.002467734492631904,6.089713526125241e-06,0.632,0.9106666666666666
2020-12-09,0.007529529953428308,0.005984979896424083,0.009429517971389882,-0.008296501626010196,0.008296501626010196,6.883193923038983e-05,0.6455,0.904
2020-12-10,0.008478701060962952,0.0073662122899439495,0.009956047396290326,-0.0016014712053101954,0.0016014712053101954,2.56471002143769e-06,0.2865,0.9086666666666666
2020-12-11,0.0077329128430379136,0.0063485882143253574,0.009453514503082598,-0.0015813347617712956,0.0015813347617712956,2.5006196287862802e-06,0.6355,0.9053333333333333
2020-12-14,0.007266870309850978,0.005575849381044179,0.009210886145866097,-0.004684324922685396,0.004684324922685396,2.1942899981291542e-05,0.6195,0.91
2020-12-15,0.007362011760583909,0.005955608316266798,0.009061285275929183,0.012522945344680105,0.012522945344680105,0.0001568241601058451,0.6485,0.888
2020-12-16,0.01002369520226404,0.00855731464991361,0.011755785345988059,0.0014556889427845044,0.0014556889427845044,2.1190302981450683e-06,0.71725,0.8933333333333333
2020-12-17,0.00853325824442062,0.007369695265131832,0.009857862697338512,0.005425606131444704,0.005425606131444704,2.943720189357037e-05,0.6775,0.8933333333333333
2020-12-18,0.00831312654935998,0.007135010638320569,0.00974465265381213,-0.003832833629687196,0.003832833629687196,1.4690613632861126e-05,0.52725,0.9126666666666666
2020-12-21,0.007798574820494362,0.006530369074982062,0.009407880832858756,-0.004229465164447895,0.004229465164447895,1.7888375577278264e-05,0.54675,0.92
2020-12-22,0.00762403536135584,0.006287877589622951,0.009345985308188849,-0.0023907813693087956,0.0023907813693087956,5.715835555834039e-06,0.66425,0.898
2020-12-23,0.0071848821871593775,0.005798076224208284,0.008863904167531425,0.00042999659428010444,0.00042999659428010444,1.8489707109248876e-07,0.48425,0.8906666666666667
2020-12-24,0.0068288729974836145,0.005241385047339254,0.008742868446615978,0.003214813301948404,0.003214813301948404,1.0335024566384402e-05,0.59475,0.904
2020-12-28,0.00688190636397614,0.005371646577422634,0.00873664033539353,0.008369170860873004,0.008369170860873004,7.004302089848578e-05,0.64175,0.9273333333333333
2020-12-29,0.008299184196806154,0.007001421209461874,0.009616074888650548,-0.0025454015048170958,0.0025454015048170958,6.479068820725136e-06,0.6455,0.9226666666666666
2020-12-30,0.007496181982682368,0.006196866406079309,0.009054222515138603,0.0010251114175407045,0.0010251114175407045,1.0508534183723125e-06,0.56775,0.9006666666666666
2020-12-31,0.00700385386116353,0.005465686435365764,0.0087355019374146,0.006102668034165204,0.006102668034165204,3.7242557135221794e-05,0.64375,0.9046666666666666
2021-01-04,0.007595182320816723,0.005853176391544075,0.009137868259818322,-0.015180299389564196,0.015180299389564196,0.00023044148955680312,0.4965,0.9213333333333333
2021-01-05,0.011374373663756345,0.009444513747256774,0.013426516722503059,0.006742094705823504,0.006742094705823504,4.545584102229332e-05,0.6905,0.9146666666666666
2021-01-06,0.009784660770868654,0.008578724172995938,0.010984595620994903,0.005378066704935504,0.005378066704935504,2.8923601482735828e-05,0.753,0.9226666666666666
2021-01-07,0.008877758717001066,0.007799061427917956,0.01027536633614419,0.014422723430214404,0.014422723430214404,0.00020801495114445556,0.637,0.902
2021-01-08,0.011218977979852928,0.009527720749040668,0.012954402926925374,0.0051613007159768045,0.0051613007159768045,2.6639025080742676e-05,0.6485,0.9073333333333333
2021-01-11,0.00972867163563903,0.008680006276746352,0.010942317739937236,-0.006891864294159796,0.006891864294159796,4.7497793449114696e-05,0.6735,0.92
2021-01-12,0.009333108979722447,0.008248367457086141,0.010582790513390547,0.00010016535303100443,0.00010016535303100443,1.0033097947825748e-08,0.60025,0.9246666666666666
2021-01-13,0.008298134570809398,0.006776971649219901,0.00994309683124157,0.001957519709187604,0.001957519709187604,3.831883411857922e-06,0.6485,0.9253333333333333
2021-01-14,0.007746086983262986,0.006168486113908054,0.009634680362237809,-0.0040760497462815955,0.0040760497462815955,1.661418153416226e-05,0.60275,0.9106666666666666
2021-01-15,0.007681817131233259,0.006248748714295155,0.009644566463681557,-0.007531537475816996,0.007531537475816996,5.672405674963584e-05,0.6135,0.908
2021-01-19,0.008434201175351331,0.007208461563017275,0.009847038392911204,0.0077879209582231036,0.0077879209582231036,6.0651712851530665e-05,0.634,0.9013333333333333
2021-01-20,0.008790602438413187,0.0076400168702840466,0.010087728835952376,0.013523880698972304,0.013523880698972304,0.0001828953491600356,0.62875,0.9173333333333333
2021-01-21,0.010818027405764695,0.009202978750982416,0.012486051884932526,1.1364837750044285e-06,1.1364837750044285e-06,1.2915953708483163e-12,0.4485,0.928
2021-01-22,0.009174658879673272,0.008019899743252056,0.010408943440415024,-0.003330689340476196,0.003330689340476196,1.1093491482761756e-05,0.632,0.9346666666666666
2021-01-25,0.008493941966110785,0.00707986227837245,0.010059435009251577,0.0032937808354789044,0.0032937808354789044,1.084899219216811e-05,0.6045,0.9173333333333333
2021-01-26,0.007955437870283855,0.006524989798423943,0.009710043351609476,-0.0018054798386919954,0.0018054798386919954,3.259757447923274e-06,0.58825,0.922
2021-01-27,0.0073947371855610415,0.005871872889013236,0.00931506267323028,-0.026328851803638795,0.026328851803638795,0.0006932084372979738,0.4745,0.932
2021-01-28,0.015276047916375822,0.011727042059245749,0.0200330322194854,0.009397762101221804,0.009397762101221804,8.831793251116086e-05,0.57,0.8993333333333333
2021-01-29,0.012806915672598656,0.010598638310377708,0.015105540486236201,-0.019815914332330497,0.019815914332330497,0.0003926704608262612,0.624,0.9266666666666666
2021-02-01,0.014666565850918222,0.012063955644456616,0.017672922464816426,0.015608763557140103,0.015608763557140103,0.00024363349978270496,0.41825,0.9126666666666666
2021-02-02,0.013887334523115394,0.01139227233441795,0.016399618690445848,0.013486992136772104,0.013486992136772104,0.00018189895689735256,0.51375,0.9126666666666666
2021-02-03,0.013247145877034143,0.010971378688048997,0.015403785181188257,0.0006927239378062046,0.0006927239378062046,4.798664540097343e-07,0.54375,0.8826666666666667
2021-02-04,0.011297383125956514,0.009177120516172694,0.013129281438035868,0.010479310966383404,0.010479310966383404,0.00010981595833016348,0.41325,0.896
2021-02-05,0.011151609899126174,0.009546913127346186,0.012868654329008036,0.0035743829302253044,0.0035743829302253044,1.2776213331886034e-05,0.616,0.888
2021-02-08,0.010089237733620004,0.008418147243407902,0.011796624198018224,0.007056570798750504,0.007056570798750504,4.979519143777832e-05,0.658,0.8966666666666666
2021-02-09,0.009866085419109886,0.008438273619040265,0.011421692187780096,-0.0014296820992595956,0.0014296820992595956,2.0439909049433244e-06,0.65475,0.9033333333333333
2021-02-10,0.009136317617074367,0.007521112618225728,0.010843764744600371,-0.0006607811999299956,0.0006607811999299956,4.3663179418092476e-07,0.64025,0.91
